t_sec,mx_T,my_T,mz_T,qw,qx,qy,qz,heading_deg_level
1764191430.791752,1.088750000e-04,2.533750000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.253
1764191430.809992,1.088750000e-04,2.533750000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.253
1764191430.834046,1.085625000e-04,2.526875000e-04,2.565000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.250
1764191430.851870,1.085625000e-04,2.526875000e-04,2.565000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.250
1764191430.872110,1.073750000e-04,2.533750000e-04,2.560625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.966
1764191430.892272,1.073750000e-04,2.533750000e-04,2.560625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.966
1764191430.909762,1.073750000e-04,2.533750000e-04,2.560625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.966
1764191430.935235,1.077500000e-04,2.530625000e-04,2.561875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.064
1764191430.952394,1.077500000e-04,2.530625000e-04,2.561875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.064
1764191430.972466,1.088750000e-04,2.537500000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.222
1764191430.991460,1.088750000e-04,2.537500000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.222
1764191431.009067,1.088750000e-04,2.537500000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.222
1764191431.034376,1.081875000e-04,2.526875000e-04,2.562500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.178
1764191431.052935,1.081875000e-04,2.526875000e-04,2.562500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.178
1764191431.071985,1.081875000e-04,2.533750000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191431.090965,1.081875000e-04,2.533750000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191431.109665,1.081875000e-04,2.533750000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191431.134314,1.085625000e-04,2.533750000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.193
1764191431.152295,1.085625000e-04,2.533750000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.193
1764191431.172058,1.077500000e-04,2.533750000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191431.192573,1.077500000e-04,2.533750000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191431.209510,1.077500000e-04,2.533750000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191431.235448,1.085625000e-04,2.530625000e-04,2.557500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.219
1764191431.252002,1.085625000e-04,2.530625000e-04,2.557500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.219
1764191431.270481,1.095625000e-04,2.530625000e-04,2.570000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.410
1764191431.290337,1.095625000e-04,2.530625000e-04,2.570000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.410
1764191431.309368,1.095625000e-04,2.530625000e-04,2.570000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.410
1764191431.334530,1.085625000e-04,2.537500000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.163
1764191431.352020,1.085625000e-04,2.537500000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.163
1764191431.371481,1.081875000e-04,2.530000000e-04,2.565000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.152
1764191431.391271,1.081875000e-04,2.530000000e-04,2.565000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.152
1764191431.409060,1.081875000e-04,2.530000000e-04,2.565000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.152
1764191431.434075,1.073750000e-04,2.537500000e-04,2.565000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.936
1764191431.450524,1.073750000e-04,2.537500000e-04,2.565000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.936
1764191431.470373,1.077500000e-04,2.533750000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191431.492764,1.077500000e-04,2.533750000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191431.509364,1.077500000e-04,2.533750000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191431.534822,1.077500000e-04,2.533750000e-04,2.570000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191431.551442,1.077500000e-04,2.533750000e-04,2.570000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191431.571207,1.085625000e-04,2.530625000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.219
1764191431.591262,1.085625000e-04,2.530625000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.219
1764191431.609143,1.085625000e-04,2.530625000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.219
1764191431.635898,1.073750000e-04,2.537500000e-04,2.565000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.936
1764191431.651103,1.073750000e-04,2.537500000e-04,2.565000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.936
1764191431.670327,1.073750000e-04,2.533750000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.966
1764191431.691602,1.073750000e-04,2.533750000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.966
1764191431.709423,1.073750000e-04,2.533750000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.966
1764191431.734785,1.085625000e-04,2.540625000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.137
1764191431.751009,1.085625000e-04,2.540625000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.137
1764191431.769197,1.067500000e-04,2.537500000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.816
1764191431.790725,1.067500000e-04,2.537500000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.816
1764191431.809998,1.067500000e-04,2.537500000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.816
1764191431.834850,1.081875000e-04,2.540625000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.066
1764191431.850657,1.081875000e-04,2.540625000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.066
1764191431.868811,1.077500000e-04,2.540625000e-04,2.577500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.982
1764191431.889875,1.077500000e-04,2.540625000e-04,2.577500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.982
1764191431.909402,1.077500000e-04,2.540625000e-04,2.577500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.982
1764191431.935068,1.081875000e-04,2.540625000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.066
1764191431.949757,1.081875000e-04,2.540625000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.066
1764191431.970041,1.081875000e-04,2.530625000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.147
1764191431.990351,1.081875000e-04,2.530625000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.147
1764191432.009686,1.081875000e-04,2.530625000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.147
1764191432.035446,1.070625000e-04,2.530625000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.932
1764191432.050222,1.070625000e-04,2.530625000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.932
1764191432.069194,1.085625000e-04,2.530625000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.219
1764191432.090204,1.085625000e-04,2.530625000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.219
1764191432.109518,1.085625000e-04,2.530625000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.219
1764191432.134989,1.088750000e-04,2.533750000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.253
1764191432.149828,1.088750000e-04,2.533750000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.253
1764191432.169788,1.073750000e-04,2.526875000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.022
1764191432.189347,1.073750000e-04,2.526875000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.022
1764191432.209345,1.073750000e-04,2.526875000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.022
1764191432.234788,1.077500000e-04,2.533750000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191432.250052,1.077500000e-04,2.533750000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191432.269556,1.081875000e-04,2.530625000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.147
1764191432.289480,1.081875000e-04,2.530625000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.147
1764191432.309173,1.081875000e-04,2.530625000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.147
1764191432.334883,1.085625000e-04,2.540625000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.137
1764191432.349332,1.085625000e-04,2.540625000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.137
1764191432.369791,1.081875000e-04,2.533750000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191432.389409,1.081875000e-04,2.533750000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191432.409701,1.081875000e-04,2.533750000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191432.433855,1.088750000e-04,2.545000000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.161
1764191432.449750,1.088750000e-04,2.545000000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.161
1764191432.469590,1.085625000e-04,2.537500000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.163
1764191432.489721,1.085625000e-04,2.537500000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.163
1764191432.509784,1.085625000e-04,2.537500000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.163
1764191432.534590,1.077500000e-04,2.537500000e-04,2.561875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.008
1764191432.550048,1.077500000e-04,2.537500000e-04,2.561875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.008
1764191432.569621,1.092500000e-04,2.533750000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.325
1764191432.589136,1.092500000e-04,2.533750000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.325
1764191432.609796,1.092500000e-04,2.533750000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.325
1764191432.632884,1.092500000e-04,2.537500000e-04,2.570000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.294
1764191432.649568,1.092500000e-04,2.537500000e-04,2.570000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.294
1764191432.669801,1.081875000e-04,2.540625000e-04,2.570000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.066
1764191432.689572,1.081875000e-04,2.540625000e-04,2.570000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.066
1764191432.710501,1.081875000e-04,2.540625000e-04,2.570000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.066
1764191432.735198,1.073750000e-04,2.533750000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.966
1764191432.750358,1.073750000e-04,2.533750000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.966
1764191432.769820,1.073750000e-04,2.537500000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.936
1764191432.789661,1.073750000e-04,2.537500000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.936
1764191432.810088,1.073750000e-04,2.537500000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.936
1764191432.834101,1.081875000e-04,2.533750000e-04,2.565000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191432.849870,1.081875000e-04,2.533750000e-04,2.565000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191432.870044,1.077500000e-04,2.533750000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191432.889982,1.077500000e-04,2.533750000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191432.910061,1.077500000e-04,2.533750000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191432.931924,1.073750000e-04,2.537500000e-04,2.580625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.936
1764191432.950269,1.073750000e-04,2.537500000e-04,2.580625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.936
1764191432.969838,1.092500000e-04,2.526875000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.381
1764191432.989716,1.092500000e-04,2.526875000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.381
1764191433.010361,1.092500000e-04,2.526875000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.381
1764191433.033120,1.073750000e-04,2.540625000e-04,2.580625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.910
1764191433.049838,1.073750000e-04,2.540625000e-04,2.580625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.910
1764191433.070185,1.085625000e-04,2.537500000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.163
1764191433.090139,1.085625000e-04,2.537500000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.163
1764191433.110659,1.085625000e-04,2.537500000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.163
1764191433.131932,1.081875000e-04,2.533750000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191433.150472,1.081875000e-04,2.533750000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191433.169886,1.088750000e-04,2.537500000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.222
1764191433.190512,1.088750000e-04,2.537500000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.222
1764191433.210415,1.088750000e-04,2.537500000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.222
1764191433.233480,1.088750000e-04,2.545000000e-04,2.592500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.161
1764191433.249856,1.088750000e-04,2.545000000e-04,2.592500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.161
1764191433.271352,1.085625000e-04,2.533750000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.193
1764191433.290610,1.085625000e-04,2.533750000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.193
1764191433.310610,1.085625000e-04,2.533750000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.193
1764191433.336212,1.081875000e-04,2.533750000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191433.351350,1.081875000e-04,2.533750000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191433.371097,1.085625000e-04,2.530625000e-04,2.577500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.219
1764191433.390684,1.085625000e-04,2.530625000e-04,2.577500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.219
1764191433.411191,1.085625000e-04,2.530625000e-04,2.577500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.219
1764191433.431962,1.088750000e-04,2.540625000e-04,2.561875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.197
1764191433.450075,1.088750000e-04,2.540625000e-04,2.561875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.197
1764191433.470787,1.085625000e-04,2.533750000e-04,2.561875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.193
1764191433.491005,1.085625000e-04,2.533750000e-04,2.561875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.193
1764191433.511124,1.085625000e-04,2.533750000e-04,2.561875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.193
1764191433.531846,1.073750000e-04,2.533750000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.966
1764191433.550220,1.073750000e-04,2.533750000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.966
1764191433.571104,1.077500000e-04,2.533750000e-04,2.570000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191433.591060,1.077500000e-04,2.533750000e-04,2.570000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191433.610514,1.077500000e-04,2.533750000e-04,2.570000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191433.633056,1.073750000e-04,2.540625000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.910
1764191433.651195,1.073750000e-04,2.540625000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.910
1764191433.671120,1.088750000e-04,2.533750000e-04,2.561875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.253
1764191433.690477,1.088750000e-04,2.533750000e-04,2.561875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.253
1764191433.711249,1.088750000e-04,2.533750000e-04,2.561875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.253
1764191433.731888,1.081875000e-04,2.540625000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.066
1764191433.751154,1.081875000e-04,2.540625000e-04,2.565625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.066
1764191433.770089,1.081875000e-04,2.537500000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.091
1764191433.791075,1.081875000e-04,2.537500000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.091
1764191433.811517,1.081875000e-04,2.537500000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.091
1764191433.833232,1.088750000e-04,2.537500000e-04,2.577500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.222
1764191433.851333,1.088750000e-04,2.537500000e-04,2.577500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.222
1764191433.870535,1.077500000e-04,2.530625000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.064
1764191433.890898,1.077500000e-04,2.530625000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.064
1764191433.911078,1.077500000e-04,2.530625000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.064
1764191433.932152,1.077500000e-04,2.533750000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191433.950824,1.077500000e-04,2.533750000e-04,2.572500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.038
1764191433.970554,1.081875000e-04,2.537500000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.091
1764191433.992428,1.081875000e-04,2.537500000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.091
1764191434.011083,1.081875000e-04,2.537500000e-04,2.570625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.091
1764191434.032368,1.085625000e-04,2.537500000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.163
1764191434.051302,1.085625000e-04,2.537500000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.163
1764191434.071571,1.085625000e-04,2.540625000e-04,2.577500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.137
1764191434.092313,1.085625000e-04,2.540625000e-04,2.577500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.137
1764191434.111253,1.085625000e-04,2.540625000e-04,2.577500000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.137
1764191434.132814,1.081875000e-04,2.533750000e-04,2.565000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191434.151622,1.081875000e-04,2.533750000e-04,2.565000000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.122
1764191434.171049,1.085625000e-04,2.526875000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.250
1764191434.191192,1.085625000e-04,2.526875000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.250
1764191434.211455,1.085625000e-04,2.526875000e-04,2.573750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.250
1764191434.232288,1.085625000e-04,2.537500000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.163
1764191434.251869,1.085625000e-04,2.537500000e-04,2.568750000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.163
1764191434.270216,1.088750000e-04,2.533750000e-04,2.580625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.253
1764191434.291266,1.088750000e-04,2.533750000e-04,2.580625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.253
1764191434.311973,1.088750000e-04,2.533750000e-04,2.580625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.253
1764191434.332847,1.081875000e-04,2.530625000e-04,2.585625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.147
1764191434.351328,1.081875000e-04,2.530625000e-04,2.585625000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,23.147
1764191434.370836,1.077500000e-04,2.540625000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.982
1764191434.391619,1.077500000e-04,2.540625000e-04,2.576875000e-04,9.983894799e-01,6.164405029e-03,-5.639515096e-02,-1.831011395e-04,22.982
